date,content,tags,like,url,no,video
2022-11-15,"⠀[#EVENT] SAVE MONEY 머니건을 당겨라!⠀2023년도를 준비하는 여러분을 위해 유니크한 선물을 준비했어요!돈이 들어오는 은행달력? 돈이 들어오는 은행 다이어리!⠀2023 새해에는 _______________되자!당신의 ‘2023 갓생 다짐＇을 적어주세요!재테크, 바디프로필, 취업, 시험대박! 댓글로 적으면 다 이루어져요⠀갓생 다짐하신 분들 중 추첨을 통해3분께 위글위글 X KB국민은행 콜라보 다이어리를 보내드립니다!⠀✔️이벤트 참여 방법1. KB국민은행 공식계정 “팔로우” 필수(언팔로우시 당첨자 명단 제외)2. 해당 게시물 “좋아요” 완료3. 댓글에 친구 소환과 갓생 다짐 적기⠀✔️이벤트 경품- KB국민은행X위글위글 다이어리 키트(3명)[구성 아이템: 다이어리, 클립펜, 마스킹테이프, 스페셜 패키지박스]⠀✔️이벤트 일정- 이벤트 기간: 2022.11.15(화) ~ 2022.11.18(금)- 당첨자 발표일: 2022.11.25(금)- 경품 지급일: 2022.12.10(토) 이내⠀📌더 많은 당첨 기회를 원한다면?- KB스타뱅킹 스탬프 이벤트 참여 하러 ⭐프로필 링크⭐ 클릭 GO!⠀*품목 사정에 따라 이벤트 상품 또는 내용 등이 변경될 수 있는 점 양해 부탁드립니다.*해당 이벤트 경품은 국내배송 한정 가능 상품입니다.⠀#KB국민은행 #국민은행 #KB스타뱅킹 #스타뱅킹 #위글위글 #wigglewiggle#2023년 #HAPPYNEWYEAR #다꾸 #2023다이어리#은행다이어리 #갓생 #버킷리스트 #재테크 #바디프로필 #취업 #시험대박 #다이루어짐","['#EVENT]', '#KB국민은행', '#국민은행', '#KB스타뱅킹', '#스타뱅킹', '#위글위글', '#wigglewiggle', '#2023년', '#HAPPYNEWYEAR', '#다꾸', '#2023다이어리', '#은행다이어리', '#갓생', '#버킷리스트', '#재테크', '#바디프로필', '#취업', '#시험대박', '#다이루어짐']",629,https://www.instagram.com/p/Ck9l9y8PeW8,Ck9l9y8PeW8,0.0
2022-11-14,"⠀#아동폭력근절캠페인 #ENDviolence⠀안녕하세요. KB국민은행 이재근 은행장입니다.아동폭력 근절 캠페인(END Violence)에동참할 기회를 주신 신한은행 진옥동 은행장님께 감사드립니다.⠀외교부와 유니세프가 함께하는 END Violence 챌린지는아동과 청소년을 향한 모든 폭력을 예방하고 근절시키기 위한 글로벌 캠페인입니다.⠀모든 아동은 존중받아야 할 소중한 인격체이며어떠한 체벌도 정당화될 수 없습니다.이웃과 그 주변의 아이들도 살펴보고귀를 기울이는 어른들의 지속적 노력과 관심이소중한 우리 아이들을 안전하게 지킬 수 있습니다.⠀아이들이 안전하고 건강하게 자라나는 행복한 세상을 만들어 주세요!아이들에 대한 관심과 책임 (Take Action. Stop Violence.)저희 KB국민은행의 모든 가족들도 함께 실천해 나아가겠습니다.⠀#ENDviolence_챌린지 에하나은행 박성호 은행장님을 추천합니다.기쁘게 동참해 주시리라 기대합니다.감사합니다.⠀#EVENT #ENDviolence #함께해요⠀댓글로 친구를 소환하고'END Violence 챌린지’ 를 소개해 주세요!⠀가장 정성스러운 댓글을 남겨 주신 다섯 분께사랑하는 가족들과 소중한 시간을 보낼 수 있는외식 상품권을 드립니다💛⠀📌이벤트 참여 방법1. KB국민은행 공식 계정 “팔로우” 필수 (언팔로우시 당첨자 명단 제외)2. 해당 게시물 “좋아요” 완료3. 댓글로 친구를 소환하여 ‘END Violence 챌린지’ 를 소개하고,아동과 청소년 폭력근절에 함께 동참한다.⠀📌 이벤트 기간 : 2022.11.14(월)~2022.11.25(금)📌 당첨자 발표 : 2022.12.2(금)🎁 이벤트 경품 : [아웃백] 디지털 상품권 10만 원권(5명 선정)⠀*5만원 초과 경품에 대한 제세공과금은 KB국민은행이 부담합니다.","['#아동폭력근절캠페인', '#ENDviolence⠀안녕하세요.', '#ENDviolence_챌린지', '#EVENT', '#ENDviolence', '#함께해요⠀댓글로']",493,https://www.instagram.com/p/Ck7xLGFhlup,Ck7xLGFhlup,0.0
2022-11-14,"⠀국민과 그린, 함께 Green 🌏⠀잠든 사이, 우리집을 습격한 탄...소 떼?🐃디지털 기기 사용으로 생겨나는 온실가스 배출량을 표시하는디지털 탄소발자국👣⠀영상 콘텐츠의 소비가 점점 늘어나면서매년 디지털 탄소발자국의 발생량도 급증하고 있어요🔺전세계에서 연간 약 8억 3000만 톤😵이 발생한다고 해요⠀✔서버를 연결해주는 WI-FI, LTE 등의 네트워크 장비✔영상을 보내 주고 받는 정보처리와 스트리밍 서버가 있는 데이터 센터✔뜨거워진 서버를 냉각하는 데이터 센터의 시스템⠀내 휴대폰으로 영상이 전달되려면위와 같은 과정 속 시스템이 전력을 사용하고,온실가스를 배출하고 있어요💨⠀재미있는 콘텐츠가 너무 많은 세상📱하지만!무심코 켜 놓은 자동재생이 지구를 뜨겁게 합니다🔥⠀여러분~ 함께해요!⠀손가락 하나로 탄소떼들의 습격을 막는 방법,스트리밍 자동 재생 OFF로우리 함께 Green해요🌏⠀⠀#KB국민은행 #국민은행 #국민과그린함께그린#탄소발자국 #디지털탄소발자국 #에너지 #에너지절약#스트리밍 #자동재생 #자동재생OFF #데이터센터#환경보호 #환경오염 #ESG #Green","['#KB국민은행', '#국민은행', '#국민과그린함께그린', '#탄소발자국', '#디지털탄소발자국', '#에너지', '#에너지절약', '#스트리밍', '#자동재생', '#자동재생OFF', '#데이터센터', '#환경보호', '#환경오염', '#ESG', '#Green']",158,https://www.instagram.com/p/Ck7H4E7Br0B,Ck7H4E7Br0B,0.0
2022-11-11,⠀✋잠깐✋오늘의 국민 Quiz 💡⠀6-6 = 11 ??🤔막대 과자 1개만 움직여서맞는 식을 만들어 주세요!(막대 과자의 길이는 모두 같습니다)⠀정답을 아시는 분은 댓글로 남겨주세요💛⠀🚩힌트 6+⬜ = 11⠀⠀#KB국민은행 #국민퀴즈 #QUIZ #퀴즈#사칙연산 #숫자퀴즈 #막대과자,"['#KB국민은행', '#국민퀴즈', '#QUIZ', '#퀴즈', '#사칙연산', '#숫자퀴즈', '#막대과자']",399,https://www.instagram.com/p/CkzZm-HBuzH,CkzZm-HBuzH,0.0
2022-11-09,⠀[#EVENT]바야흐로 단풍의 계절🍂떨어지는 낙엽 사이로구멍난 단풍잎 하나🍁⠀여러분의 '좋아요' 로단풍을 예쁘게 완성해주세요! ❤️⠀추첨을 통해 KB국민은행에서 준비한Fa11의 선물을 드려요🎁⠀📌이벤트 참여 방법1. 국민은행 공식계정 ＂팔로우＂ 필수 (언팔로우시 당첨자명단 제외)2. 해당 페이지 ＂좋아요＂ 완료3. 함께 단풍 구경 가고 싶은 친구를 태그하고 댓글로 남겨주세요.⠀📌이벤트 일정✔️이벤트 기간 : 2022.11.09(수) ~ 30(수)✔️당첨자 발표 : 2022.12.07(수)✔️이벤트 경품 : 노브랜드 메이플시럽 250ml (11명)*품목 사정에 따라 이벤트 상품 또는 내용 등이 변경될 수 있는 점 양해 부탁드립니다.*해당 이벤트 경품은 국내 모바일 전용 상품입니다.⠀⠀#KB국민은행 #11월이벤트 #이벤트 #이벤트그램#팔로우이벤트 #이벤트스타그램 #인스타이벤트#가을 #단풍 #낙엽,"['#EVENT]바야흐로', '#KB국민은행', '#11월이벤트', '#이벤트', '#이벤트그램', '#팔로우이벤트', '#이벤트스타그램', '#인스타이벤트', '#가을', '#단풍', '#낙엽']",753,https://www.instagram.com/p/CkuQC_lhVfc,CkuQC_lhVfc,0.0
2022-11-08,⠀💙🌙⭐🦋보고 싶었어요~다시 돌아온 다짜고짜 인터뷰!⠀혼자 놀이공원 가기VS 혼자 뷔페 가기?!혼자는 생각만 해도 싫은데...ㅠ_ㅠ⠀카리나의 선택은 과연 무엇일까요?다짜고짜 인터뷰에서 확인해 보세요⭐⠀#KB국민은행 #에스파 #aespa#카리나 #지젤 #윈터 #닝닝#KARINA #GISELLE #WINTER #NINGNING#밸런스게임 #인터뷰 #리브넥스트,"['#KB국민은행', '#에스파', '#aespa', '#카리나', '#지젤', '#윈터', '#닝닝', '#KARINA', '#GISELLE', '#WINTER', '#NINGNING', '#밸런스게임', '#인터뷰', '#리브넥스트']",1434,https://www.instagram.com/p/CksbC8WD8-g,CksbC8WD8-g,0.0
2022-11-08,⠀⭐이달의 스타_리브 Next⭐서린이와 친구들의 좌충우돌 두근두근 로맨스💜우리는 무슨 사이?우리는 오해하는 사이!⠀리브 Next에서 금융 로맨스 웹소설<우리는 오해하는 사이>를 확인하세요.구독🙆 좋아요❤ 알림🔔은 사랑입니다~⠀[우.오.사 보러가기]리브 Next 앱 > 전체 > ‘즐기기’에서 <우리는 오해하는 사이>⠀지금 바로 구글플레이 또는 앱스토어에서리브 Next를 검색해보세요.⠀이미지출처: 어피티⠀#KB국민은행 #국민은행 #이달의스타 #리브Next #리브넥스트#웹소설 #우리는오해하는사이 #우오사 #어피티 #금융로맨스,"['#KB국민은행', '#국민은행', '#이달의스타', '#리브Next', '#리브넥스트', '#웹소설', '#우리는오해하는사이', '#우오사', '#어피티', '#금융로맨스']",155,https://www.instagram.com/p/Ckrq4tShRXX,Ckrq4tShRXX,0.0
2022-11-07,⠀[📢KB국민은행 준비하시고~ 쏘세요💘 #당첨자발표 🎉]⠀🎁이벤트 경품_ [한미] 미니 추억의 텐텐 맛 츄정(20정) 10명⠀당첨자 발표가 완료되었습니다.이벤트에 참여해주신 모든 분들께 감사드립니다 ✨⠀⠀#KB국민은행 #EVENT #팔로우이벤트 #텐텐#이벤트마감 #이벤트발표 #이벤트경품 #이벤트선물⠀,"['#당첨자발표', '#KB국민은행', '#EVENT', '#팔로우이벤트', '#텐텐', '#이벤트마감', '#이벤트발표', '#이벤트경품', '#이벤트선물⠀']",229,https://www.instagram.com/p/CkpvtK4BFM2,CkpvtK4BFM2,0.0
2022-11-07,⠀#당첨자발표 🎉[📢환호하고 환호했던 2022 Liiv CONCERT 후기 이벤트]이벤트에 참여해주신 모든 분들께 감사드립니다✨⠀그날의 환호(현장 사진)를 공유해주신 분들께감사의 마음 담아 특별한 선물을 드립니다.⠀🎁이벤트 경품🎁_ '2022 Liiv 콘서트' 현수막으로 제작한 업사이클링 파우치⠀당첨자 분들께는 11월 9일(수)까지인스타그램 DM으로 개별 안내 드릴 예정입니다.확인 후 회신 부탁드립니다😊⠀⠀#KB국민은행 #2022리브콘서트 #2022리브콘 #리브콘서트 #리브콘#EVENT #이벤트 #후기이벤트 #환호해리브콘 #리브콘홀릭⠀,"['#당첨자발표', '#KB국민은행', '#2022리브콘서트', '#2022리브콘', '#리브콘서트', '#리브콘', '#EVENT', '#이벤트', '#후기이벤트', '#환호해리브콘', '#리브콘홀릭⠀']",135,https://www.instagram.com/p/CkpvpcQBiVf,CkpvpcQBiVf,0.0
2022-10-27,⠀💙🌙⭐🦋지젤씨 정말...춤 잘 추네요!노래 잘 하네요!⠀둘 중에 지젤이 더 듣고 싶은 칭찬은?🥰(지젤씨 둘 다 잘하는 거 다 아는데...)다짜고짜 인터뷰에서 확인해 보세요⭐⠀#KB국민은행 #에스파 #aespa#카리나 #지젤 #윈터 #닝닝#KARINA #GISELLE #WINTER #NINGNING#밸런스게임 #인터뷰 #리브넥스트,"['#KB국민은행', '#에스파', '#aespa', '#카리나', '#지젤', '#윈터', '#닝닝', '#KARINA', '#GISELLE', '#WINTER', '#NINGNING', '#밸런스게임', '#인터뷰', '#리브넥스트']",1067,https://www.instagram.com/p/CkNQ9o8JTDl,CkNQ9o8JTDl,0.0
2022-10-26,"⠀[KB,어디까지 가봤니👣👣]KB국민은행 현장 탐방기!⭐⠀노란 캠핑카에서 만나는 디지털 금융서비스🚌<KB디지털뱅크 NB강남터미널점>에 방문했어요!⠀KB국민은행 전문상담사와 영상통화하며가입부터 해지까지 금융고민 해결!'화상 상담창구'🖥⠀ATM기능과 재신고 등 창구업무가 가능한스마트한 자동화기기!'STM(스마트텔러머신)'🔍⠀디지털 금융기기 이용을쉽고 친절하게 도와주는'스마트매니저'👩‍🏫⠀디지털 생활금융플랫폼으로의 도약✨KB디지털뱅크 NB강남터미널점오늘은 아거가 가봤지~⠀⠀#KB국민은행 #KB어디까지가봤니#KB디지털뱅크 #디지털뱅크 #NB강남터미널점#디지털금융 #금융서비스 #화상상담 #STM #스마트매니저#캠핑카 #스타프렌즈 #아거","['#KB국민은행', '#KB어디까지가봤니', '#KB디지털뱅크', '#디지털뱅크', '#NB강남터미널점', '#디지털금융', '#금융서비스', '#화상상담', '#STM', '#스마트매니저', '#캠핑카', '#스타프렌즈', '#아거']",116,https://www.instagram.com/p/CkKhOScpNZ1,CkKhOScpNZ1,0.0
2022-10-26,"⠀⠀드른드른하란 두루유류하란이립!🥛마랏이릿느른 도로시리라락 하란이립!🍱⠀⠀오늘은 KB국민은행 행성에서 든든한 만찬을 대접받고 왔둥!어떤 음식들이었는지 궁금하지 않둥? 🙈⠀바로바로~ 지구인들의 든든한 한 끼 식사를 위해이마트24와 KB국민은행이 준비한 두유와 도시락이둥!🍱⠀더 많은 지구인들이 맛보았으면 좋겠어서 대박 할인 소식도 들고왔둥!KB스타뱅킹앱에서 60% 할인 쿠폰을 주고 있으니 쿠폰까지 놓치지 말둥!!💨⠀다들 한 끼 든~든한 KB국민은행 도시락과 두유를 맛보둥!💛⠀🍱 돈드리는은행도시락 (제육&간장불고기) 5,500원 ▶ 2,200원 (쿠폰 적용 시) - 10/25(화) 출시- 제육볶음, 간장불고기, 쏘야볶음, 브로콜리볶음, 계란말이, 어묵볶음, 볶음김치 구성⠀🍱 돈드리는은행도시락 (바싹불고기) 5,000원 ▶ 2,000원 (쿠폰 적용 시) - 10/27(목) 출시- 바싹불고기, 계란말이, 진미채볶음, 시금치, 볶음김치 구성⠀🥛 큽 두유한끼 (아몬드&잣) 1,500원 ▶ 600원 (쿠폰 적용 시) - 10/27(목) 출시- 아몬드와 잣을 넣어 고소하고 진한 맛의 두유⠀🥛 큽 두유한끼 (검은콩) 1,500원 ▶ 600원 (쿠폰 적용 시) - 10/27(목) 출시- 식사대용으로 먹어도 든든한 검은콩 두유⠀*쿠폰 소진 시 행사 마감⠀📍 지금 바로 KB스타뱅킹 앱에서 확인하세요!(KB스타뱅킹 ▶ 전체메뉴 ▶ 생활/혜택 ▶ 이벤트 ▶ 진행중 이벤트에서 확인)⠀⠀#KB국민은행 #이마트24 #KB스타뱅킹 #국민e든든 #이벤트 #EVENT#도시락 #두유 #돈드리는은행도시락 #두유한끼 #큽⠀","['#KB국민은행', '#이마트24', '#KB스타뱅킹', '#국민e든든', '#이벤트', '#EVENT', '#도시락', '#두유', '#돈드리는은행도시락', '#두유한끼', '#큽⠀']",155,https://www.instagram.com/p/CkKJWjvBmXU,CkKJWjvBmXU,0.0
2022-10-21,"⠀가을의 선물, 삼홍(三紅)⠀나무들이 붉게 옷을 갈아입는 산홍(山紅),단풍빛이 물에 비쳐 수홍(水紅),산홍과 수홍에 스며들어 나도 어느새 인홍(人紅)이 되어버립니다.⠀짧고 강렬한 이 가을의 선물을 만끽해보세요.⠀#KB국민은행 #그대로멍쳐라 #멍쳐라#가을 #단풍 #삼홍 #산홍 #수홍 #인홍","['#KB국민은행', '#그대로멍쳐라', '#멍쳐라', '#가을', '#단풍', '#삼홍', '#산홍', '#수홍', '#인홍']",1251,https://www.instagram.com/p/Cj9U4nlBbo4,Cj9U4nlBbo4,1.0
2022-10-20,⠀지금까지 대한민국 자산관리 브랜드는 잊어주세요⠀KB GOLD&WISE 20년의 지혜에the FIRST의 앞서가는 전문성까지 더한KB GOLD&WISE the FIRST⠀당신도 만나보세요✨⠀#KB국민은행 #국민은행 #이영애 #자산관리#골드앤와이즈 #KBGOLDWISEtheFIRST,"['#KB국민은행', '#국민은행', '#이영애', '#자산관리', '#골드앤와이즈', '#KBGOLDWISEtheFIRST']",128,https://www.instagram.com/p/Cj6wB8sB-8B,Cj6wB8sB-8B,0.0
2022-10-20,⠀지금까지 대한민국 자산관리 브랜드는 잊어주세요⠀KB GOLD&WISE 20년의 지혜에the FIRST의 앞서가는 전문성까지 더한KB GOLD&WISE the FIRST⠀당신도 만나보세요✨⠀#KB국민은행 #국민은행 #이영애 #자산관리#골드앤와이즈 #KBGOLDWISEtheFIRST,"['#KB국민은행', '#국민은행', '#이영애', '#자산관리', '#골드앤와이즈', '#KBGOLDWISEtheFIRST']",186,https://www.instagram.com/p/Cj6vw9lB3Hq,Cj6vw9lB3Hq,0.0
2022-10-19,"⠀신기한 묘기로 짜릿한 감동을 주는 서커스✨당신이 고른 역할로 성향을 알아볼 수 있습니다.A, B, C, D 중 하나를 골라보세요📲⠀오늘의 웃세 💌복채💌는여러분의 좋아요💛와 댓글✒로 받습니다⠀⠀#KB국민은행 #오늘의웃세 #오늘의운세#심리테스트 #서커스 #서커스단원 #역할테스트#믿거나말거나 #조련사 #마술사 #곡예사 #삐에로","['#KB국민은행', '#오늘의웃세', '#오늘의운세', '#심리테스트', '#서커스', '#서커스단원', '#역할테스트', '#믿거나말거나', '#조련사', '#마술사', '#곡예사', '#삐에로']",117,https://www.instagram.com/p/Cj4LVGfhiQ6,Cj4LVGfhiQ6,0.0
2022-10-18,"⠀9월 23일 올림픽 체조경기장에서3년 만에 다시 열린 2022 Liiv 콘서트💛그날의 열기를 다시 한번 떠올려 볼까요?⠀푸짐한 상품이 가득했던 사전 이벤트!또, ESG 콘서트로 진행된 만큼 플로깅백에생분해성 플라스틱에 담긴 생수와마스크, 응원봉을 넣어 드렸었는데요.모두 모두 잘 사용하고 계시죠?🤭⠀역대급 라인업의 공연까지뜨겁~게 환호하고 환경보호했던 2022 Liiv 콘서트😎내년에도 꼬옥 함께 하기로 약속☝⠀나는 아직도.. 리브콘 홀릭~💛⠀⠀#KB국민은행 #국민은행 #리브콘서트 #event#2022리브콘서트 #2022liiv콘서트 #2022liivconcert#싸이 #PSY #엔시티드림 #NCTDREAM #헤이즈 #Heize#로꼬 #Loco #GRAY #그레이 #케플러 #Kep1er#현장스케치 #스케치영상 #콘서트현장스케치","['#KB국민은행', '#국민은행', '#리브콘서트', '#event', '#2022리브콘서트', '#2022liiv콘서트', '#2022liivconcert', '#싸이', '#PSY', '#엔시티드림', '#NCTDREAM', '#헤이즈', '#Heize', '#로꼬', '#Loco', '#GRAY', '#그레이', '#케플러', '#Kep1er', '#현장스케치', '#스케치영상', '#콘서트현장스케치']",292,https://www.instagram.com/p/Cj16zc5pgax,Cj16zc5pgax,0.0
2022-10-14,"⠀노란색 크레파스를 찾아보세요💛눈을 크게 뜨고 집중! 👀⠀하나, 둘, 셋💡⠀정답을 맞히셨다고요?당신의 색 구분 능력은상위 0.1% 😆⠀#KB국민은행 #색깔퀴즈 #Quiz #퀴즈#크레파스 #노란색 #색구분","['#KB국민은행', '#색깔퀴즈', '#Quiz', '#퀴즈', '#크레파스', '#노란색', '#색구분']",146,https://www.instagram.com/p/CjrTJbnJEHo,CjrTJbnJEHo,0.0
2022-10-12,"⠀<아리야 날아라🐣 _톡톡💧 >⠀직장에서의 업무도,친구들과의 수다도!모든 소통은 톡으로 시작해서🗨️톡으로 끝난다💬⠀오늘은 팀장님의 출장날➰별사탕의 톡에는 어떤 이야기가 담겨있을지,우리 모두 구경해볼까요?😎⠀⠀#KB국민은행 #웹툰 #아리야날아라 #별사탕#일상공감 #직장인 #직장생활 #직장인웹툰 #인스타툰#톡 #톡실수 #메시지실수","['#KB국민은행', '#웹툰', '#아리야날아라', '#별사탕', '#일상공감', '#직장인', '#직장생활', '#직장인웹툰', '#인스타툰', '#톡', '#톡실수', '#메시지실수']",136,https://www.instagram.com/p/CjmJxbXhJX7,CjmJxbXhJX7,0.0
